아파트명,주소,lat,lon
구로두산위브,서울특별시 구로구 디지털로31길 85,37.4860899,126.8902975
북한산현대홈타운,서울특별시 은평구 불광로2길 16,37.6121197,126.9350558
보라매경남아너스빌,서울특별시 영등포구 여의대방로 25,37.4945833,126.9094978
관악우방,서울특별시 금천구 금하로 750,37.4490446,126.9141297
가락프라자,서울 송파구 가락동 가락프라자아파트,37.491928,127.1335117
삼각산아이원임대,서울특별시 강북구 삼양로19길 113,37.6172903,127.0185281
상계조합대림,서울특별시 노원구 상계로 193-14,37.6630519,127.0745267
염리상록,서울특별시 마포구 숭문길 106,37.5514198,126.9475627
개포경남아파트,서울특별시 강남구 언주로 110,37.4844613,127.0535707
길음삼부,서울특별시 성북구 동소문로 248,37.602455,127.0230734
방화4단지(삼익삼환),서울특별시 강서구 방화대로47가길 22,37.5773423,126.8141297
수서삼성,서울특별시 강남구 광평로31길 27,37.4848991,127.0907043
등촌대림아파트,서울특별시 강서구 공항대로39길 100,37.5621573,126.845847
삼성래미안공덕2차,서울특별시 마포구 마포대로20길 26,37.5509157,126.9595592
약수하이츠아파트(임대),서울특별시 중구 동호로10길 30,37.5548919,127.0147458
하계미성,서울특별시 노원구 공릉로59길 28,37.6346848,127.069553
중랑숲금호어울림,서울특별시 중랑구 양원역로 18,37.6027744,127.1086486
신길1차우성아파트,서울특별시 영등포구 도신로 68-1,37.5053313,126.9004211
돈암일신건영휴먼빌,서울특별시 성북구 아리랑로 89,37.6009267,127.0125252
중계주공4단지,서울특별시 노원구 덕릉로76길 29,37.6557402,127.0767728
쌍문금호1차아파트,서울특별시 도봉구 해등로 206,37.6590733,127.0335
공릉2-6,서울특별시 노원구 화랑로51길 81,37.6247198,127.0877768
창동상아1차,서울특별시 도봉구 해등로 118,37.6540521,127.0422898
강일리버파크10단지,서울특별시 강동구 고덕로97길 20,37.5592085,127.1799976
중계주공8단지,서울특별시 노원구 한글비석로5길 62,37.6463243,127.0753469
신트리2단지,서울특별시 양천구 신정로 275,37.5132996,126.852873
하계1차청구아파트,서울특별시 노원구 한글비석로 91,37.6394506,127.0709532
공릉비선,서울특별시 노원구 화랑로51길 78,37.6257794,127.0873726
이촌한강맨션,서울특별시 용산구 이촌로 248,37.5182077,126.9747156
송파파인타운8단지,서울특별시 송파구 충민로4길 6,37.4792659,127.1282926
신정6차현대,서울특별시 양천구 신정로 170,37.5079077,126.8408442
홍제현대아파트,서울특별시 서대문구 통일로39가길 57,37.5890017,126.9414014
이촌동삼성리버스위트,서울특별시 용산구 이촌로88길 30,37.5172456,126.9768136
신내중앙하이츠,서울 중랑구 신내동 nan,37.6033568,127.0981187
창동아이파크(창동2.3차현대),서울특별시 도봉구 도봉로136길 111,37.6610455,127.0460989
은평뉴타운상림마을1단지,서울특별시 은평구 진관4로 17,37.6415577,126.9227727
풍납현대,서울특별시 송파구 올림픽로 525,37.5293329,127.1188746
보라매삼성,서울 관악구 봉천동 보라매삼성아파트,37.4941134,126.9277936
등촌부영,서울특별시 강서구 강서로56나길 110,37.5635619,126.843643
중림삼성사이버빌리지,서울특별시 중구 중림로 10,37.5581126,126.9653021
성원(사슴4),서울특별시 노원구 마들로3길 37,37.6297676,127.0630305
삼성롯데캐슬프레미어,서울특별시 강남구 선릉로126길 22,37.5152753,127.0447625
고척서울가든,서울특별시 구로구 중앙로5길 62,37.5017893,126.8600913
봉천우성제2,서울특별시 관악구 관악로30길 40,37.4845336,126.9611905
신도림롯데,서울 구로구 구로동 (구로동롯데아파트),37.50345,126.8844706
사당자이,서울 동작구 사당동 사당자이아파트,37.4883863,126.9631362
일원동 수서아파트,서울특별시 강남구 양재대로55길 12,37.4926394,127.0902856
서초트라팰리스1차,서울특별시 서초구 효령로72길 57,37.4868714,127.027958
신길우성2차,서울특별시 영등포구 대방천로 180,37.4982638,126.9125548
하계2차현대아파트,서울특별시 노원구 노원로18길 19,37.6446141,127.0720793
역삼개나리,서울 강남구 역삼동 712-3호 (33동 옆),37.5007799,127.0458064
도곡삼성래미안,서울특별시 강남구 남부순환로 2803,37.4895947,127.0500044
상암월드컵파크7단지,서울특별시 마포구 상암산로1길 92,37.5819338,126.8812087
구로현대연예인,서울특별시 구로구 구일로4길 46,37.4929871,126.8771082
청량리신현대,서울특별시 동대문구 이문로1길 21,37.5896298,127.0518397
돈암풍림임대,서울특별시 성북구 북악산로 898,37.5969942,127.022153
돈암삼성임대,서울특별시 성북구 동소문로34길 24,37.5991559,127.0244619
역삼푸르지오,서울특별시 강남구 언주로 332,37.4975289,127.0460658
답십리두산,서울특별시 동대문구 답십리로56길 21,37.5696142,127.0598719
상록수아파트,서울특별시 강남구 광평로10길 15,37.4818518,127.0810461
답십리동아,서울특별시 동대문구 한천로11길 10-1,37.5693658,127.0617276
갤러리아팰리스,서울특별시 송파구 올림픽로 212,37.5111075,127.0939498
보라매롯데낙천대,서울특별시 동작구 여의대방로10길 38,37.4943002,126.9135893
송파한양2차,서울특별시 송파구 가락로 192,37.5050983,127.1161969
여의도광장,서울특별시 영등포구 여의나루로 7,37.520651,126.9207006
정릉중앙하이츠빌2단지,서울특별시 성북구 정릉로26길 8,37.6049603,127.0091944
하월곡동신,서울특별시 성북구 오패산로3길 17,37.6044231,127.0352907
강일리버파크4단지,서울특별시 강동구 아리수로97길 19,37.5669952,127.1767916
오금대림,서울특별시 송파구 위례성대로 176,37.5103525,127.1292057
상아2차아파트,서울특별시 송파구 오금로 407,37.4981134,127.136586
창동주공2단지,서울특별시 도봉구 해등로12길 44,37.6527304,127.0423156
선릉에클라트,서울특별시 강남구 테헤란로63길 12,37.5061723,127.0509492
서초아크로비스타,서울특별시 서초구 서초중앙로 188,37.4981987,127.0133305
방이코오롱,서울특별시 송파구 오금로31길 27,37.5090693,127.1226227
왕십리풍림아이원,서울특별시 성동구 난계로 84,37.5586201,127.0246988
상암월드컵파크4단지,서울특별시 마포구 상암산로1길 24,37.5163114,127.0484681
궁동우신빌라,서울특별시 구로구 오리로 1265,37.4942451,126.8305225
두산아파트,서울특별시 노원구 동일로241길 53,37.6773823,127.053155
신내8단지두산화성,서울특별시 중랑구 신내로 155,37.6137027,127.0951075
본동신동아,서울특별시 동작구 매봉로 134,37.5096842,126.9518199
압구정 현대(101314차),서울특별시 강남구 압구정로29길 69,37.5306296,127.0261483
문화촌현대,서울특별시 서대문구 문화촌길 6-24,37.592258,126.9494989
명일삼익가든12차,서울특별시 강동구 상암로 224,37.5472116,127.1477263
대치아이파크,서울특별시 강남구 선릉로 222,37.4949838,127.0545833
양평동6차현대아파트,서울특별시 영등포구 선유로 207,37.5318555,126.8935179
신정동일하이빌,서울특별시 양천구 신정로11길 20,37.5119294,126.8391532
용두신동아,서울특별시 동대문구 무학로26길 30,37.5726319,127.0322964
명일엘지,서울특별시 강동구 상암로51길 61,37.5490861,127.1460609
월계사슴2단지,서울특별시 노원구 월계로55길 16,37.6323576,127.061027
문래힐스테이트,서울특별시 영등포구 문래로 82,37.5183627,126.8908636
염창동아1차,서울특별시 강서구 양천로69길 58,37.5548498,126.8731282
중계청구3차,서울특별시 노원구 중계로 233,37.6499123,127.0750637
풍납동아한가람,서울특별시 송파구 한가람로 448,37.5377775,127.1153829
건영3차아파트,서울특별시 관악구 신림로3길 40,37.467082,126.9416614
당산2가현대,서울특별시 영등포구 당산로 95,37.5235102,126.894895
개봉삼환,서울특별시 구로구 남부순환로95길 54,37.4966514,126.8579825
쌍문현대1차,서울특별시 도봉구 해등로 242-12,37.6585731,127.0312223
시흥삼익,서울특별시 금천구 독산로50길 89,37.4632836,126.9094589
월곡래미안루나밸리,서울특별시 성북구 월곡로14길 26,37.599088,127.0421157
중계염광아름빌,서울특별시 노원구 덕릉로79길 23,37.6561843,127.0729582
정릉대우,서울특별시 성북구 보국문로30길 15,37.6180331,127.0034409
도화현대2차아파트(임대),서울특별시 마포구 새창로8길 72,37.5377686,126.9508751
양재우성,서울특별시 서초구 바우뫼로 91,37.4655445,127.0246641
상계중앙하이츠2차,서울특별시 노원구 노원로 428,37.6549666,127.068317
성산월드타운대림,서울특별시 마포구 월드컵북로30길 9-22,37.5693576,126.908252
송파파인타운9단지,서울특별시 송파구 송파대로8길 17,37.4782198,127.1287418
대방주공2단지,서울특별시 동작구 여의대방로44길 47,37.5095402,126.929455
신내동성3차아파트,서울특별시 중랑구 신내로 110,37.608527,127.0962591
휘경주공2단지,서울특별시 동대문구 한천로 248,37.5830037,127.0707607
당산강변래미안3차,서울특별시 영등포구 버드나루로 130,37.5293549,126.9085041
신내대명11단지,서울특별시 중랑구 봉화산로 193,37.6073321,127.0942125
대치동부센트레빌,서울특별시 강남구 선릉로 206,37.4930864,127.055548
고덕아남,서울특별시 강동구 양재대로 1706,37.5579377,127.1467882
창동주공1단지,서울특별시 도봉구 해등로 113,37.6534424,127.0394284
인왕산아이파크,서울특별시 종로구 통일로18길 9,37.5771174,126.9572222
마장세림,서울특별시 성동구 마장로42길 16,37.5652973,127.0452055
길동우성2차,서울 강동구 길동 nan,37.5370211,127.1437013
신도림동아3차,서울특별시 구로구 신도림로 78,37.5095601,126.8842082
신내진로아파트,서울특별시 중랑구 신내로17길 41,37.6141198,127.093395
상암월드컵1단지,서울특별시 마포구 월드컵북로47길 8,37.5753148,126.8933187
청계벽산,서울특별시 성동구 무학로 50,37.5688924,127.0319041
대청,서울특별시 강남구 개포로109길 21,37.4941776,127.07521
정릉우성,서울특별시 성북구 북악산로 813,37.6010726,127.0156807
쌍문한양1차,서울특별시 도봉구 우이천로 304,37.6460891,127.0306912
신도림미성,서울 구로구 신도림동 미성아파트,37.5072861,126.8765698
상도건영,서울특별시 동작구 만양로 26,37.5071675,126.9497843
압구정한양2단지,서울특별시 강남구 압구정로 313,37.5298469,127.0404998
신길삼성래미안,서울특별시 영등포구 가마산로79길 7,37.5054901,126.9152452
불암현대,서울특별시 노원구 덕릉로118길 29,37.6678352,127.0818153
구일우성아파트,서울특별시 구로구 구일로2길 60,37.4902883,126.8769093
상계주공8단지,서울특별시 노원구 노원로38길 10,37.66397,127.0621436
한강대우,서울특별시 용산구 이촌로 181,37.5224073,126.9702362
가락우성1차,서울특별시 송파구 송파대로32길 8,37.4971891,127.1175983
공릉3단지라이프,서울특별시 노원구 섬밭로 123,37.6273074,127.0686144
역삼e-편한세상,서울특별시 강남구 선릉로69길 20,37.4990116,127.0506456
상계주공5단지,서울특별시 노원구 동일로216길 47,37.6526752,127.0639994
상암월드컵8단지,서울특별시 마포구 월드컵로42길 12,37.5776205,126.8829174
강일리버파크9단지,서울특별시 강동구 고덕로97길 29,37.558354,127.1778329
공릉삼익1차아파트,서울 노원구 공릉동 737번지,37.626838,127.0811402
신트리4단지,서울특별시 양천구 신정로 260,37.5110396,126.850046
전농SK제2(임대),서울특별시 동대문구 전농로10길 111,37.5773883,127.0628042
신도림4차e-편한세상,서울특별시 구로구 경인로65길 16-15,37.5108658,126.8868711
응봉대림1차,서울특별시 성동구 독서당로62길 43,37.5519496,127.0332766
대현럭키,서울특별시 서대문구 이화여대길 50-12,37.5595234,126.9479632
사당4-3우성,서울 동작구 사당동 사당우성3단지아파트 관리사무소,37.4886826,126.9764363
신내엘지쌍용,서울특별시 중랑구 봉화산로 146,37.4886826,126.9764363
장안현대힐스테이트,서울특별시 동대문구 장안벚꽃로1길 7,37.5759749,127.0753766
정릉경남,서울특별시 성북구 정릉로 305,37.6043325,127.0171534
홍제무악청구1차,서울특별시 서대문구 통일로 348,37.5819293,126.9520597
목동현대하이페리온,서울특별시 양천구 목동동로 257,37.5268536,126.8750345
월계동신,서울특별시 노원구 광운로2나길 30,37.6167404,127.061025
여의도삼부,서울특별시 영등포구 국제금융로7길 27,37.5245331,126.9318535
신내성원,서울특별시 중랑구 신내로 51,37.6048367,127.0947898
고덕주공6단지,서울 강동구 상일동 124-5,37.5533274,127.1706806
신대방현대,서울특별시 동작구 여의대방로 28,37.4936403,126.912997
월계사슴3단지,서울특별시 노원구 월계로55길 15,37.6319168,127.0595
고척벽산블루밍,서울특별시 구로구 경인로 390,37.4956202,126.8647287
청담삼익,서울특별시 강남구 학동로 609,37.5220877,127.0592063
서울숲푸르지오,서울특별시 성동구 금호로 15,37.5449355,127.0221874
풍납한강극동,서울특별시 송파구 토성로 38-6,37.5296833,127.1123385
독립문삼호,서울특별시 서대문구 독립문로 10,37.5703141,126.9584462
사당동작삼성래미안아파트,서울특별시 동작구 사당로23바길 9,37.4888821,126.9711461
극동2차아파트,서울 광진구 광장동 극동2차아파트,37.5433615,127.1041476
번동주공4단지,서울특별시 강북구 오현로 207,37.6310371,127.0390097
개포주공7단지,서울특별시 강남구 개포로 516,37.489486,127.0724108
옥수극동,서울특별시 성동구 독서당로 191,37.5432748,127.0115694
노량진우성,서울특별시 동작구 만양로8길 50,37.5096343,126.9478165
월계삼호4차,서울특별시 노원구 마들로 127,37.626528,127.0641703
창동주공18단지,서울특별시 도봉구 노해로70길 126,37.6467803,127.0512267
압구정미성2차,서울특별시 강남구 압구정로 113,37.5235704,127.0194299
가양9-1,서울특별시 강서구 허준로 224,37.5600853,126.8616397
도화현대홈타운,서울특별시 마포구 새창로8길 72,37.5367386,126.9509486
가락금호,서울특별시 송파구 송파대로32길 15,37.4963581,127.1163709
가락래미안파크팰리스,서울특별시 송파구 동남로 225,37.4981982,127.1321113
마곡수명산파크4단지,서울특별시 강서구 수명로1길 16,37.5512432,126.8233716
삼성동힐스테이트2단지,서울특별시 강남구 삼성로111길 8,37.5138666,127.0515094
푸른마을아파트,서울 강남구 일원동 푸른마을아파트,37.4846837,127.0813262
오류동부골든,서울특별시 구로구 고척로 49,37.4991205,126.8397859
가락삼익맨션,서울특별시 송파구 오금로32길 5,37.5042198,127.1213172
상계주공13단지,서울특별시 노원구 한글비석로54길 92,37.6673747,127.0632601
개포주공5단지,서울특별시 강남구 삼성로4길 17,37.4878016,127.0680279
신당현대,서울특별시 중구 다산로36길 109,37.5599909,127.0217626
신반포한신5지구(121318차),서울특별시 서초구 잠원로 195,37.5181174,127.0140377
중계건영3차,서울특별시 노원구 노원로22길 71,37.6484375,127.0750077
마곡수명산파크5단지,서울특별시 강서구 수명로2길 105,37.5518797,126.8272011
창동대우,서울특별시 도봉구 덕릉로63가길 43,37.642249,127.0373097
상도sh-ville,서울특별시 동작구 상도로53길 70,37.5021303,126.9543846
창동태영데시앙,서울특별시 도봉구 도봉로110다길 51,37.6429232,127.0334037
중계라이프신동아청구아파트,서울특별시 노원구 중계로 184,37.6513433,127.0787546
청량리한신,서울특별시 동대문구 제기로 131,37.5881072,127.0494012
흑석한강현대,서울특별시 동작구 현충로 151,37.5066333,126.9707
대치삼성,서울특별시 강남구 도곡로78길 22,37.4963363,127.0583563
삼호,서울특별시 서초구 방배로45길 2,37.4974479,126.9868947
무악현대,서울특별시 종로구 통일로 246-20,37.5751953,126.960306
개봉현대홈타운2단지,서울특별시 구로구 개봉로20길 158,37.4918455,126.8613353
목동현대아파트,서울 양천구 신정동 nan,37.520151,126.8772093
길동신동아,서울특별시 강동구 천중로 264,37.5401404,127.1488781
수색대림한숲타운,서울특별시 은평구 은평터널로 65,37.5868487,126.9000124
당산현대5차,서울특별시 영등포구 당산로42길 16,37.5296467,126.900834
길음래미안3차,서울특별시 성북구 길음로 16,37.6062699,127.0229072
마포삼성,서울특별시 마포구 도화길 28,37.5401501,126.9502808
방화2-2 그린,서울특별시 강서구 방화대로48길 40,37.5746696,126.8195884
남서울럭키아파트,서울특별시 금천구 시흥대로47길 43,37.4482097,126.8989408
강일리버파크3단지,서울특별시 강동구 아리수로93길 40,37.5655171,127.1751069
한강타운아파트,서울특별시 강서구 허준로 23,37.5714005,126.844997
롯데캐슬클래식,서울특별시 서초구 서운로 200,37.5000161,127.0214472
잠원동아,서울특별시 서초구 신반포로33길 15,37.5087284,127.0101655
신당삼성(분양),서울특별시 중구 청구로1길 23,37.5580944,127.0179323
금천현대,서울특별시 금천구 벚꽃로 73,37.4622731,126.8903796
신트리1단지,서울특별시 양천구 신정로 293,37.5141589,126.8548469
홍제한양,서울특별시 서대문구 통일로25길 30,37.5830058,126.9475449
방화6단지,서울특별시 강서구 금낭화로23길 25,37.5786033,126.8108332
독산한신,서울특별시 금천구 한내로 62,37.4555624,126.8893489
신내12단지,서울특별시 중랑구 봉화산로 153,37.6053662,127.0911463
이촌강촌아파트,서울특별시 용산구 이촌로81길 14,37.5195296,126.9795589
거여1단지,서울특별시 송파구 양산로8길 8,37.4909438,127.1445317
가양9-2,서울 강서구 가양동 1490 가양9-2단지,37.5587215,126.863549
서대문천연뜨란채아파트,서울특별시 서대문구 독립문로8길 54,37.5676522,126.958455
파크타워,서울특별시 용산구 서빙고로 67,37.5242783,126.9706853
등촌3단지주공아파트,서울특별시 강서구 강서로56나길 37,37.5616468,126.841109
마장현대,서울특별시 성동구 마장로35길 76,37.5694733,127.0425631
도화현대1차아파트,서울특별시 마포구 새창로 52,37.5393237,126.9528767
광화문풍림스페이스본 아파트,서울특별시 종로구 사직로8길 4,37.5744035,126.9686008
대치선경,서울특별시 강남구 삼성로 151,37.4924221,127.0623396
등촌주공5단지,서울특별시 강서구 공항대로39길 74,37.5605195,126.8449392
신내동성1차2차,서울특별시 중랑구 신내로 128,37.6092058,127.098393
역삼래미안,서울특별시 강남구 선릉로69길 19,37.4975233,127.050065
반포경남,서울 서초구 반포동 경남아파트,37.5058321,126.9997628
광장현대3단지아파트,서울특별시 광진구 아차산로70길 62,37.5404026,127.0985124
개포주공6단지,서울특별시 강남구 개포로 516,37.489122,127.0726818
방화11단지,서울특별시 강서구 개화동로21길 4,37.5701413,126.8055327
목동롯데캐슬위너,서울특별시 양천구 목동중앙북로 38,37.546889,126.8672368
신내4단지,서울특별시 중랑구 숙선옹주로 91,37.6166943,127.0848708
제기한신,서울특별시 동대문구 고산자로 534,37.5888362,127.0391833
브라운스톤 돈암,서울특별시 성북구 북악산로 844,37.5978757,127.0177941
사당우성2단지,서울 동작구 사당동 105번지,37.4886826,126.9764363
청량리미주,서울특별시 동대문구 약령시로 147,37.5839418,127.0468278
역삼럭키,서울특별시 강남구 논현로 213,37.4904585,127.0398285
신도림동아1차,서울특별시 구로구 신도림로 87,37.5110653,126.8829702
리버힐삼성아파트,서울특별시 용산구 효창원로 17,37.5348358,126.9497669
가양도시개발공사8단지(임대),서울특별시 강서구 허준로 176,37.5616771,126.8572021
답십리청솔우성,서울특별시 동대문구 전농로10길 20,37.574435,127.0595902
신내건영2차아파트,서울특별시 중랑구 신내로7길 20,37.6010825,127.0931157
DMC래미안클라시스,서울특별시 서대문구 증가로 191,37.577934,126.9165687
상도더샵,서울특별시 동작구 장승배기로4길 9,37.5023958,126.9420377
래미안길음1차,서울특별시 성북구 길음로9길 40,37.60576,127.0210492
서초래미안,서울특별시 서초구 서초대로65길 13-10,37.4985584,127.0188966
개포1차2차우성,서울특별시 강남구 선릉로 120,37.4911216,127.0598978
목동우성2차,서울특별시 양천구 목동남로4길 6-23,37.5077521,126.8666378
목동2차우성임대,서울특별시 양천구 목동남로4길 6-46,37.5062043,126.865232
삼성힐스테이트1단지,서울특별시 강남구 학동로68길 29,37.5163114,127.0484681
응봉대림강변,서울특별시 성동구 고산자로 160,37.5534751,127.0358252
사당 대림아파트 관리사무소,서울특별시 동작구 사당로17길 52,37.4877838,126.972064
남가좌현대아파트,서울특별시 서대문구 가재울로 45,37.5747049,126.9195759
대림현대3차,서울특별시 영등포구 도신로 31,37.5055203,126.8956193
수서신동아,서울특별시 강남구 광평로47길 17,37.4872297,127.09869
우장산롯데캐슬,서울특별시 강서구 공항대로 382,37.5552159,126.8480525
종암삼성래미안,서울특별시 성북구 종암로25길 30,37.6010008,127.0301481
광장현대파크빌,서울특별시 광진구 아차산로 549,37.5441501,127.1015396
신길삼환,서울특별시 영등포구 여의대방로43라길 9,37.508155,126.9193471
자양더샵스타시티,서울특별시 광진구 아차산로 262,37.5378573,127.072564
금호대우,서울특별시 성동구 독서당로 272,37.5459761,127.0197123
하계청솔,서울특별시 노원구 공릉로59길 25,37.6323401,127.0712601
신반포4차,서울특별시 서초구 잠원로 37-48,37.5087416,127.0062945
금호벽산(임대501동),서울특별시 성동구 행당로6길 2,37.5543442,127.0258378
양평한신,서울특별시 영등포구 양평로24길 9,37.5401252,126.8921087
성내삼성,서울특별시 강동구 풍성로38길 22,37.5311547,127.1245822
마포도화우성아파트,서울특별시 마포구 삼개로 38,37.5369085,126.9473837
휘경주공1단지,서울특별시 동대문구 한천로 248,37.5830037,127.0707607
압구정한양아파트제1단지,서울 강남구 압구정동 490번지 8동 관리사무소,37.53035,127.0392943
전농우성,서울 동대문구 전농동 서울특별시 동대문구 전농2동 6번지,37.5772753,127.0649702
신내5단지대림두산,서울특별시 중랑구 신내로21길 16,37.6170175,127.0893092
구로삼성래미안,서울특별시 구로구 디지털로31길 90,37.4875908,126.8919379
신도림태영타운,서울특별시 구로구 새말로 93,37.5060878,126.8886475
반포미도아파트,서울특별시 서초구 서초중앙로29길 28,37.5022696,127.008831
성현동아,서울특별시 관악구 관악로 285,37.4895721,126.956341
금호두산,서울특별시 성동구 동호로 100,37.5506428,127.0164657
돈암삼성,서울특별시 성북구 동소문로34길 24,37.5983263,127.0225984
대상타운현대,서울특별시 도봉구 마들로 616,37.6655235,127.0478802
월계동현대,서울특별시 노원구 석계로 49,37.6185533,127.0625936
구로두산,서울특별시 구로구 도림로 59,37.4893718,126.8886871
벽산6,서울특별시 금천구 금하로 796,37.4494632,126.916643
독립문극동,서울특별시 서대문구 독립문공원길 17,37.5720665,126.9567073
문래자이아파트,서울특별시 영등포구 당산로4길 12,37.5160389,126.896786
상계은빛2단지,서울특별시 노원구 동일로245가길 41,37.679964,127.0535108
신내9단지,서울특별시 중랑구 신내로 127,37.6122193,127.0944007
오금현대아파트,서울특별시 송파구 오금로35길 17,37.5048491,127.1257434
문정시영,서울특별시 송파구 송이로31길 56,37.490605,127.1354526
이문쌍용,서울특별시 동대문구 한천로58길 47,37.5997847,127.0685035
하계현대우성,서울특별시 노원구 섬밭로 232,37.6367077,127.0663518
고덕주공9단지,서울특별시 강동구 상암로 251,37.54796,127.1498653
서빙고신동아,서울특별시 용산구 이촌로 347,37.5180956,126.9874041
신대방우성1차,서울특별시 동작구 여의대방로 22,37.4922794,126.9116108
불광미성,서울특별시 은평구 통일로 780,37.6149349,126.9283299
삼각산아이원,서울특별시 강북구 삼양로19길 113,37.615229,127.0181315
목동8단지,서울특별시 양천구 목동서로 280,37.5218999,126.8683514
창동쌍용,서울특별시 도봉구 마들로 551,37.6598502,127.0481785
잠실아시아선수촌,서울특별시 송파구 올림픽로4길 15,37.5074435,127.0767086
면목2동한신아파트,서울특별시 중랑구 중랑천로 20,37.5875092,127.0754781
개봉한진,서울특별시 구로구 개봉로3길 87,37.4851033,126.8514274
방화5단지,서울특별시 강서구 금낭화로 287-19,37.5770617,126.8103825
래미안월곡,서울특별시 성북구 오패산로 90,37.61044,127.0368836
길음동부센트레빌,서울특별시 성북구 숭인로2길 61,37.610374,127.0242907
이문e-편한세상,서울특별시 동대문구 한천로63길 10,37.6047456,127.0648775
목동4단지,서울특별시 양천구 목동서로 130,37.5320037,126.8711975
상계은빛1단지,서울특별시 노원구 동일로245길 162,37.6815501,127.0539861
당산삼성래미안,서울특별시 영등포구 당산로 214,37.5320908,126.902986
공릉1단지,서울특별시 노원구 동일로 1127,37.6301175,127.0701578
수서까치마을,서울특별시 강남구 광평로19길 10,37.4847039,127.0877692
서울숲한신더휴아파트,서울특별시 성동구 고산자로 164,37.5549104,127.0366365
마곡수명산파크1단지,서울특별시 강서구 강서로47길 108,37.554396,126.8304907
마포태영아파트,서울특별시 마포구 독막로 266,37.5447358,126.9425711
번동1단지주공아파트,서울특별시 강북구 한천로105길 23,37.6247516,127.0472779
신내10단지,서울특별시 중랑구 신내로 115,37.6092763,127.0946105
수유벽산,서울특별시 강북구 삼각산로 143-1,37.6419753,127.017972
신림푸르지오,서울특별시 관악구 남부순환로 1430,37.4791307,126.9104854
도원삼성래미안,서울특별시 용산구 새창로 70,37.5380983,126.9554472
가양6단지,서울특별시 강서구 허준로 175,37.5632285,126.8593109
가산두산위브,서울특별시 금천구 가산로 99,37.4746215,126.892642
홍은벽산,서울특별시 서대문구 세검정로1길 95,37.5954557,126.9455393
목동한신청구,서울특별시 양천구 목동서로2길 22,37.5414628,126.8816546
롯데캐슬베네치아,서울특별시 중구 청계천로 400,37.5711004,127.0222215
쌍문삼익,서울특별시 도봉구 해등로 195,37.657078,127.0367266
중화한신아파트,서울특별시 중랑구 동일로 752,37.5973448,127.0825323
사당극동,서울특별시 동작구 동작대로29길 119,37.4886826,126.9764363
가양3단지(강변),서울특별시 강서구 허준로 139,37.5652229,126.8556837
방화2단지,서울특별시 강서구 방화대로48길 40,37.5746696,126.8195884
신반포한신2차,서울특별시 서초구 신반포로23길 41,37.5092254,127.0010246
여의도시범아파트,서울특별시 영등포구 63로 45,37.5205064,126.9385984
목동3단지,서울특별시 양천구 목동서로 100,37.5341913,126.8714975
상계벽산,서울특별시 노원구 한글비석로 396,37.6614862,127.072822
구의현대프라임,서울특별시 광진구 광나루로56길 29,37.5372144,127.0974527
목동11단지,서울특별시 양천구 목동동로 10,37.511398,126.859448
관악우성아파트,서울특별시 관악구 관악로30길 12,37.4853872,126.9592709
신당약수하이츠,서울특별시 중구 동호로10길 30,37.5549165,127.015698
공릉풍림아이원,서울특별시 노원구 섬밭로 139,37.6290609,127.0667987
길음뉴타운대림4단지,서울특별시 성북구 길음로 118,37.612084,127.0196483
구의현대2단지,서울특별시 광진구 광나루로56길 32,37.5394441,127.0961406
프라이어팰리스,서울특별시 강동구 고덕로 130,37.5535297,127.1395194
SH공사대치1단지,서울특별시 강남구 개포로109길 5,37.4941776,127.07521
가양2단지,서울특별시 강서구 허준로 47,37.5702365,126.8480726
대방대림,서울특별시 동작구 여의대방로44길 10,37.507338,126.9246341
길음뉴타운푸르지오아파트23단지,서울특별시 성북구 길음로 119,37.611816,127.0162373
쌍문한양234차,서울특별시 도봉구 해등로 231,37.6570493,127.0313402
등촌IPARK,서울특별시 강서구 등촌로 163,37.5439103,126.8602577
래미안상도3차,서울특별시 동작구 상도로53길 8,37.4992699,126.9547179
창동삼성,서울특별시 도봉구 노해로66길 21,37.6490829,127.0485546
공릉태강,서울특별시 노원구 공릉로34길 62,37.6236377,127.0832445
문정래미안,서울특별시 송파구 문정로 83,37.4908501,127.130255
신동아리버파크,서울특별시 동작구 만양로 19,37.5075289,126.9439718
금호벽산,서울특별시 성동구 금호로 100,37.551862,127.0271242
창동주공4단지,서울특별시 도봉구 덕릉로 349,37.6454834,127.0472453
서원아파트,서울특별시 도봉구 마들로 684-9,37.6734511,127.04809
상계주공12단지,서울특별시 노원구 한글비석로 530,37.6661694,127.0593426
개포대치2단지,서울특별시 강남구 개포로109길 9,37.4822379,127.0733533
창동주공19단지,서울특별시 도봉구 노해로70길 54,37.6494912,127.0531884
시흥벽산1단지,서울특별시 금천구 금하로 793,37.4511267,126.9196921
래미안장안2차,서울특별시 동대문구 장안벚꽃로 167,37.5739731,127.0754092
중계주공2단지,서울특별시 노원구 한글비석로14길 8,37.6579558,127.0779964
SH성산아파트,서울특별시 마포구 월드컵로 207,37.5643113,126.9014624
전농SK,서울특별시 동대문구 사가정로 148,37.5764855,127.0595598
잠실우성123차,서울특별시 송파구 올림픽로4길 42,37.5068615,127.073165
관악드림타운제2,서울특별시 관악구 구암길 106,37.4898158,126.9516251
목동5단지,서울특별시 양천구 목동동로 350,37.5332441,126.8829057
목동12단지,서울특별시 양천구 목동동로 50,37.5132319,126.8623246
하계6단지(장미),서울특별시 노원구 섬밭로 196,37.6337068,127.0678724
